270,37,32,38,54,28,37,45
271,85,85,85,87,84,85,72
272,64,60,59,68,68,77,59
273,82,82,77,82,84,82,83
274,78,18,13,53,18,9,16
275,83,84,78,81,84,83,89
276,79,81,68,83,72,76,78
277,50,37,39,75,60,20,61
278,51,45,33,65,54,68,33
279,72,73,59,73,70,76,70
280,79,79,72,84,80,79,70
281,81,84,77,79,80,80,73
282,59,57,52,64,65,59,49
283,68,58,65,83,79,68,58
284,79,19,16,56,14,17,25
285,66,61,62,81,64,68,64
286,65,61,74,66,66,82,68
287,71,68,67,78,73,75,60
288,81,80,79,87,78,83,82
289,75,77,60,79,72,86,60
290,78,15,12,58,20,11,22
291,34,29,28,45,31,37,41
292,71,65,60,83,75,77,66
293,68,68,55,73,65,77,59
294,60,52,56,72,66,62,55
295,82,84,75,83,82,83,74
296,80,84,79,78,76,84,74
297,80,83,75,81,71,85,76
298,76,80,67,73,74,79,74
299,54,57,33,74,30,34,77
300,77,77,80,76,82,78,65
301,67,68,66,64,67,72,65
302,54,42,54,76,56,58,61
303,73,76,63,71,73,76,51
304,74,73,64,76,74,77,72
305,76,78,64,75,77,81,72
306,61,55,43,73,68,61,52
307,43,40,44,54,41,34,47
308,57,48,49,82,52,61,68
309,61,56,63,74,61,58,62
310,81,85,72,79,76,85,87
311,73,72,63,75,79,82,55
312,54,51,47,55,53,72,61
313,84,85,82,85,82,83,77
314,57,53,57,60,59,58,77
315,66,59,64,73,73,69,65
316,45,48,40,51,34,32,47
317,57,43,47,77,69,68,53
318,43,39,27,60,40,47,39
319,65,62,54,76,64,67,56
320,64,64,35,75,63,65,48
321,48,38,42,75,48,37,40
322,68,66,54,74,69,79,60
323,60,52,38,79,66,75,42
324,82,81,73,92,78,78,85
325,79,81,74,83,72,81,77
326,36,31,28,51,30,44,40
327,79,78,79,84,77,82,72
328,57,54,57,69,56,48,45
329,74,75,84,75,68,80,78
330,47,54,49,42,35,46,52
331,82,14,14,56,15,13,22
332,52,40,30,75,62,40,64
333,83,85,86,86,73,91,84
334,74,71,65,77,79,75,75
335,82,11,15,59,12,11,25
336,84,81,84,90,86,80,76
337,62,54,52,80,66,56,66
338,79,80,82,76,81,82,72
339,71,68,74,76,74,68,70
340,51,46,23,63,56,40,57
341,75,73,71,82,74,75,65
342,78,77,72,80,82,81,70
343,30,26,24,41,26,51,26
344,78,15,17,55,18,17,11
345,82,85,71,83,75,83,84
346,74,71,51,82,79,68,79
347,81,81,81,83,78,82,79
348,78,77,74,80,77,80,77
349,76,74,68,79,81,76,77
350,73,74,65,71,72,77,76
351,73,72,58,80,76,80,56
352,81,83,84,82,77,82,69
353,76,79,64,74,74,82,71
354,56,57,44,65,46,69,46
355,76,75,59,80,80,78,70
356,78,12,14,50,16,14,18
357,75,71,73,81,74,80,84
358,76,74,66,84,81,72,62
359,25,19,25,40,22,21,34
360,82,81,82,83,84,83,73
361,68,68,43,70,75,70,56
362,65,62,55,75,68,66,58
363,76,78,53,78,77,77,71
364,70,68,65,80,74,68,48
365,79,83,72,78,75,87,61
366,74,74,75,76,75,74,58
367,78,75,73,86,83,80,61
368,76,77,74,76,75,82,73
369,77,76,75,78,82,76,70
370,73,72,63,82,70,76,58
371,74,71,68,83,79,78,56
372,78,77,74,85,77,85,64
373,78,18,15,55,14,19,25
374,77,77,78,77,78,80,76
375,80,83,76,83,75,82,70
376,55,50,51,66,56,64,48
377,73,73,63,75,80,70,53
378,77,78,68,80,79,80,54
379,79,79,79,81,76,83,75
380,73,77,74,72,68,75,55
381,70,66,60,78,76,75,56
382,68,69,66,61,67,79,72
383,64,55,43,83,77,60,50
384,77,6,9,51,9,4,16
385,51,48,49,52,56,57,41
386,74,67,68,89,78,74,68
387,65,56,69,76,73,70,69
388,39,31,34,61,40,28,43
389,72,72,67,67,75,82,74
390,75,11,16,59,12,13,21
391,66,64,55,74,66,72,62
392,78,79,74,79,78,80,71
393,50,44,43,70,44,69,44
394,69,69,66,72,70,75,58
395,49,42,41,66,47,63,45
396,57,48,60,68,71,51,48
397,57,57,63,70,40,56,65
398,72,67,66,78,76,72,85
399,54,47,28,67,63,52,63
400,74,76,69,70,74,78,81
401,79,20,20,59,17,9,58
402,62,61,47,90,40,29,86
403,54,57,43,53,48,76,39
404,57,45,54,80,63,73,45
405,37,24,27,65,37,45,37
406,47,41,41,58,46,63,42
407,68,66,59,76,68,74,55
408,57,53,43,69,58,76,42
409,56,50,61,66,59,69,49
410,51,43,39,60,66,49,34
411,74,70,62,85,80,70,60
412,73,71,67,76,72,77,78
413,39,37,34,60,23,43,47
414,76,12,10,53,9,11,15
415,73,74,63,77,73,76,60
416,73,79,68,69,59,77,84
417,71,74,60,70,67,80,64
418,69,68,56,77,68,75,52
419,74,74,75,74,73,82,61
420,45,38,35,60,54,25,34
421,50,40,41,69,54,52,48
422,57,50,42,74,58,73,38
423,71,66,68,78,77,68,75
424,77,76,70,83,74,77,74
425,75,77,65,70,76,77,74
426,67,59,69,84,69,69,67
427,63,63,50,65,66,69,57
428,69,71,56,73,66,77,53
429,79,10,19,59,15,11,21
430,79,82,79,76,75,84,80
431,74,15,13,65,12,10,24
432,63,57,55,75,67,70,57
433,78,82,79,77,70,83,75
434,54,44,56,74,54,76,38
435,69,58,54,82,80,74,73
436,64,52,51,84,74,53,74
437,79,80,72,80,76,79,77
438,76,74,77,77,76,79,79
439,75,14,13,56,16,15,13
440,77,12,16,58,12,9,30
441,51,47,47,63,49,49,59
442,81,79,81,85,85,77,72
443,66,62,68,69,72,70,64
444,81,81,82,89,77,81,72
445,78,9,10,56,14,7,23
446,65,55,68,78,72,69,60
447,49,42,55,69,43,39,61
448,73,12,16,53,11,16,16
449,75,72,60,81,78,80,67
450,81,10,19,53,19,10,21
451,83,81,73,85,86,85,85
452,46,42,36,60,43,48,43
453,77,73,77,82,81,81,70
454,79,74,79,88,83,80,69
455,74,11,16,56,16,14,41
456,81,83,75,83,75,83,87
457,76,10,12,58,12,16,26
458,73,72,69,80,75,76,54
459,71,70,67,73,70,79,74
460,81,81,80,81,79,85,91
461,59,55,59,69,56,73,45
462,68,65,60,75,72,77,52
463,62,56,66,74,64,66,54
464,79,12,13,55,17,15,31
465,71,68,68,73,75,78,61
466,80,75,84,88,87,76,57
467,51,42,38,72,52,51,54
468,68,73,65,61,65,73,70
469,69,63,66,81,77,69,55
470,77,16,19,54,22,15,25
471,57,52,32,72,58,72,47
472,80,80,81,83,79,80,65
473,64,64,58,72,58,78,47
474,78,11,18,64,14,15,24
475,77,81,72,79,65,80,77
476,50,55,41,58,31,68,32
477,75,77,75,79,71,78,57
478,63,53,69,75,69,77,52
479,75,74,59,80,77,72,69
480,77,80,69,74,76,80,70
481,76,78,70,76,72,79,69
482,78,76,76,84,80,78,68
483,74,74,68,77,73,75,62
484,77,13,20,54,19,14,23
485,80,83,79,80,74,82,68
486,81,83,82,83,78,80,76
487,76,10,11,59,17,12,20
488,79,14,13,54,14,17,25
489,71,61,71,88,77,76,64
490,77,82,79,77,70,82,55
491,65,64,50,71,67,67,60
492,73,68,70,83,77,76,58
493,76,73,76,80,79,77,68
494,68,60,64,76,77,67,80
495,80,85,79,81,67,86,77
496,67,61,62,78,68,73,64
497,58,51,39,74,63,66,46
498,73,68,69,86,75,76,67
499,76,20,20,56,14,20,30
500,40,30,28,63,46,31,34
501,70,72,71,63,72,79,69
502,79,79,76,83,74,78,80
503,79,83,77,81,65,85,79
504,76,16,14,61,11,14,23
505,74,63,66,87,83,76,83
506,81,81,78,81,82,82,78
507,72,74,49,72,76,79,51
508,24,18,21,44,17,26,31
509,71,69,64,73,76,72,73
510,77,77,69,83,75,79,68
511,70,67,51,76,72,75,73
512,56,50,59,65,62,60,46
513,79,82,73,77,74,82,75
514,76,77,63,79,78,78,55
515,77,77,82,79,76,81,69
516,46,48,38,41,42,52,69
517,46,43,43,56,42,53,47
518,33,23,24,50,37,48,30
519,79,73,82,87,87,70,79
520,72,74,72,73,67,74,69
521,40,25,30,68,46,44,39
522,49,34,52,76,58,47,46
523,67,64,46,76,69,74,64
524,79,78,85,80,79,84,75
525,76,5,8,51,4,6,13
526,80,12,14,51,10,11,21
527,76,76,69,78,79,74,58
528,77,82,69,74,72,80,74
529,74,74,70,73,76,77,66
530,55,41,34,73,68,70,53
531,61,58,46,67,61,68,66
532,64,68,49,56,67,78,51
533,73,79,67,68,69,79,54
534,36,23,45,67,28,48,40
535,68,66,62,69,71,72,73
536,71,71,57,77,68,79,59
537,78,80,76,77,75,81,76
538,74,74,70,79,74,76,55
539,61,56,55,74,64,60,48
540,79,83,73,82,70,81,71
541,37,29,40,48,37,42,48
542,66,62,59,73,69,73,62
543,64,67,42,58,69,79,45
544,32,27,29,45,25,32,46
545,58,55,49,63,59,69,53
546,78,82,71,79,69,80,77
547,73,70,65,76,76,73,77
548,77,11,13,59,15,13,29
549,82,13,13,51,13,14,44
550,62,55,71,69,65,64,64
551,60,56,41,65,59,77,75
552,76,72,77,80,83,74,74
553,53,50,45,60,51,62,50
554,79,81,76,75,82,82,74
555,75,9,8,53,12,5,15
556,70,68,67,75,70,67,72
557,62,58,58,72,64,54,61
558,52,47,49,57,54,66,55
559,58,45,55,78,68,69,49
560,75,8,8,58,7,20,14
561,80,80,79,85,76,77,72
562,65,58,61,77,71,75,59
563,39,34,35,58,32,50,38
564,76,14,17,54,19,16,23
565,47,44,32,66,44,34,44
566,67,67,48,77,64,71,44
567,55,43,73,75,56,58,51
568,74,72,72,77,78,76,55
569,49,40,39,67,52,60,45
570,77,76,70,80,76,77,85
571,72,70,70,78,75,76,52
572,37,35,37,47,25,51,44
573,72,73,60,75,72,68,58
574,66,56,68,79,77,69,58
575,77,78,80,84,70,80,71
576,75,17,15,55,18,15,27
577,64,65,57,68,61,69,52
578,77,75,80,82,77,78,61
579,78,79,75,85,72,79,74
580,81,84,80,83,75,80,75
581,29,22,21,50,25,39,24
582,75,10,10,59,10,10,16
583,79,13,13,56,7,11,11
584,32,28,46,42,24,30,44
585,78,78,68,80,76,81,75
586,77,75,69,84,80,76,61
587,76,75,72,76,79,75,80
588,63,62,75,64,57,69,76
589,77,83,75,75,66,89,68
590,77,14,15,59,13,12,15
591,78,83,75,77,68,85,77
592,80,10,10,54,10,13,24
593,73,15,17,53,13,12,22
594,53,48,61,65,49,72,42
595,54,55,51,58,46,70,42
596,56,53,55,61,60,63,49
597,77,77,70,78,80,75,73
598,39,30,28,59,45,25,44
599,71,68,62,79,74,70,58
600,62,66,51,65,53,68,57
601,62,67,59,53,57,74,55
602,70,69,68,69,71,74,74
603,76,76,70,79,78,79,64
604,75,6,8,55,9,18,14
605,67,65,48,70,71,83,61
606,36,31,34,52,29,25,52
607,78,9,5,58,6,8,16
608,33,29,30,42,28,58,37
609,78,79,83,82,75,81,66
610,79,19,17,58,18,20,25
611,66,62,64,78,60,68,68
612,78,79,83,83,71,83,67
613,78,81,77,77,73,82,69
614,75,74,73,82,77,75,57
615,45,40,40,63,38,43,52
616,76,72,72,78,84,75,72
617,76,74,77,80,78,78,65
618,57,51,56,68,60,51,60
619,75,73,72,82,77,74,53
620,75,70,72,83,77,74,80
621,64,60,55,75,65,82,51
622,77,14,15,57,12,18,14
623,51,42,24,72,67,30,36
624,78,16,19,56,18,18,22
625,64,50,50,90,75,62,63
626,74,12,13,64,18,13,34
627,78,72,79,85,84,79,82
628,73,73,66,75,72,78,61
629,79,11,19,53,17,12,21
630,80,86,71,76,75,84,64
631,73,72,71,72,76,77,80
632,78,83,71,78,68,84,83
633,67,59,53,83,79,53,50
634,82,82,76,82,82,83,81
635,70,58,69,85,81,65,74
636,74,70,76,84,75,77,63
637,71,68,70,76,72,76,74
638,67,59,71,84,67,61,64
639,77,20,20,45,16,14,16
640,75,77,70,78,68,82,75
641,64,61,56,69,65,70,66
642,80,82,82,81,74,84,76
643,77,73,84,82,81,69,73
644,51,52,41,52,43,67,62
645,82,84,78,84,79,80,79
646,78,79,80,78,77,78,66
647,79,83,75,79,70,83,77
648,38,29,22,67,29,49,41
649,66,59,69,75,72,72,59
650,76,72,74,79,84,77,67
651,74,11,18,52,17,17,20
652,65,64,52,79,63,65,47
653,69,64,69,76,72,74,66
654,71,61,76,80,82,73,81
655,78,83,73,78,63,81,88
656,75,73,70,77,78,75,68
657,76,79,59,76,78,74,69
658,50,45,37,76,42,52,41
659,74,71,75,83,76,72,55
660,54,51,46,68,49,67,46
661,72,71,62,72,77,76,75
662,61,53,46,78,67,67,49
663,72,72,70,75,73,75,60
664,39,36,32,52,30,55,38
665,76,75,68,84,77,77,54
666,75,12,13,58,15,12,13
667,49,50,40,58,46,29,48
668,78,78,74,78,79,77,75
669,73,70,65,78,80,77,65
670,58,58,48,65,52,60,54
671,62,51,65,83,70,51,59
672,72,71,68,74,73,78,63
673,77,74,75,81,80,79,75
674,29,22,32,44,26,28,44
675,82,86,70,87,80,74,56
676,75,10,15,54,11,14,16
677,75,76,67,76,74,76,74
678,72,71,62,76,74,76,60
679,64,59,54,78,65,69,51
680,44,40,35,57,41,43,52
681,80,80,75,84,80,82,73
682,71,64,70,83,73,79,74
683,63,60,50,80,55,70,51
684,62,57,44,77,62,73,48
685,70,68,67,74,75,75,54
686,76,78,76,77,74,77,67
687,71,76,61,70,65,76,60
688,70,64,58,79,78,64,65
689,50,43,44,66,51,60,49
690,39,40,29,50,27,55,33
691,76,79,76,75,70,84,69
692,78,9,7,56,7,8,11
693,59,54,68,68,53,77,65
694,66,60,32,81,77,63,47
695,79,79,77,80,76,82,80
696,39,33,28,61,29,44,47
697,53,41,44,70,65,67,31
698,74,16,19,45,17,14,18
699,67,68,65,64,72,74,44
700,64,65,63,66,63,75,50
701,72,78,64,72,63,77,63
702,72,69,61,77,77,74,62
703,74,76,65,76,74,76,62
704,78,80,75,81,73,82,72
705,73,74,80,72,69,74,71
706,75,82,73,74,62,81,57
707,78,6,7,56,5,8,13
708,76,74,72,81,78,80,69
709,68,71,59,67,66,72,55
710,70,71,66,74,67,74,64
711,73,75,68,72,74,73,62
712,76,74,71,80,81,76,66
713,39,42,32,49,26,35,38
714,71,70,56,79,74,72,58
715,76,9,8,56,10,4,20
716,56,50,30,77,64,38,42
717,72,76,74,73,64,75,65
718,74,73,66,74,76,74,80
719,38,35,30,44,33,54,45
720,42,39,31,58,35,46,30
721,79,81,77,83,74,79,75
722,77,80,77,80,69,84,68
723,63,56,56,75,70,60,52
724,74,74,72,80,71,78,65
725,64,63,61,70,62,77,53
726,53,36,53,69,73,59,60
727,79,81,73,79,78,81,70
728,47,49,29,57,30,56,66
729,42,37,39,59,38,39,46
730,74,75,73,72,73,79,72
731,69,68,74,78,69,64,50
732,72,75,63,76,68,76,57
733,73,27,26,59,12,8,22
734,42,36,29,60,39,40,42
735,60,54,48,71,66,60,59
736,75,69,78,84,81,76,68
737,79,83,80,76,70,84,78
738,79,81,76,81,73,79,73
739,70,70,77,68,66,77,79
740,78,13,11,63,17,16,23
741,75,14,17,58,11,11,16
742,79,79,80,79,79,81,68
743,78,82,69,80,69,83,74
744,77,76,76,78,79,82,70
745,82,20,15,56,17,15,21
746,76,75,72,81,77,79,64
747,79,81,78,82,70,82,74
748,78,83,80,79,66,83,76
749,73,74,71,71,76,78,60
750,70,71,67,65,73,78,67
751,76,18,11,55,20,18,21
752,58,52,38,76,56,71,51
753,79,14,18,55,17,12,21
754,70,69,66,75,66,77,64
755,78,81,73,84,66,83,79
756,66,59,60,79,69,63,73
757,76,72,76,83,79,72,77
758,75,16,13,53,15,14,23
759,76,79,69,74,69,82,81
760,53,48,52,63,56,51,53
761,67,66,63,69,68,77,65
762,60,55,51,69,61,63,65
763,49,50,38,60,41,55,42
764,76,79,71,84,66,81,65
765,42,32,58,55,52,32,40
766,70,62,76,82,70,71,89
767,62,58,61,76,55,68,64
768,65,61,63,73,62,72,68
769,73,69,70,77,75,74,83
770,73,68,81,79,75,77,66
771,79,80,73,83,74,81,76
772,52,53,21,57,52,67,37
773,76,81,64,75,71,79,67
774,58,59,40,62,52,77,47
775,67,70,55,68,64,76,56
776,81,84,75,82,74,76,80
777,73,18,14,55,16,17,26
778,78,13,17,50,17,20,24
779,66,61,66,75,68,70,65
780,71,18,13,53,18,10,16
781,77,16,16,55,14,13,32
782,71,72,65,70,73,63,68
783,78,79,75,81,73,81,74
784,64,67,57,64,55,65,82
785,73,17,20,53,17,20,21
786,39,32,32,67,27,54,38
787,75,72,75,81,78,68,78
788,56,48,57,66,58,66,60
789,68,64,58,80,76,58,44
790,76,11,15,62,18,10,25
791,78,76,71,82,83,73,69
792,77,77,74,82,74,82,72
793,73,72,64,75,74,76,69
794,40,39,32,52,29,40,45
795,73,70,68,75,76,77,76
796,74,73,78,77,74,76,68
797,73,74,66,75,73,74,61
798,36,32,23,52,23,45,56
799,67,63,45,79,76,47,61
800,74,70,77,80,77,75,65
801,60,50,48,79,62,54,75
802,46,41,49,52,49,65,35
803,65,61,55,73,68,72,51
804,78,13,15,47,12,13,16
805,72,70,66,76,73,74,69
806,57,51,48,68,63,55,49
807,72,70,70,76,78,77,56
808,44,25,52,76,48,48,54
809,80,79,79,81,80,81,82
810,42,37,39,49,38,49,74
811,65,59,77,65,72,72,66
812,67,59,51,81,80,59,55
813,64,66,57,66,56,76,63
814,71,71,75,78,65,74,69
815,28,24,21,29,34,35,41
816,69,69,55,70,71,73,58
817,73,70,63,81,76,67,63
818,77,75,76,78,81,74,77
819,65,64,54,68,66,66,66
820,46,39,48,65,44,42,52
821,57,54,52,60,60,75,48
822,64,62,26,71,69,64,62
823,71,73,69,68,71,76,57
824,67,67,62,70,67,73,44
825,63,62,47,75,60,63,51
826,55,48,48,61,59,69,62
827,69,66,66,74,73,71,62
828,60,52,44,78,64,75,43
829,69,68,59,75,68,74,70
830,64,59,57,76,65,64,58
831,71,70,69,70,75,74,58
832,40,33,42,63,34,21,52
833,69,74,65,60,70,77,46
834,45,39,37,58,46,54,49
835,80,83,74,78,77,78,83
836,69,69,56,74,65,76,68
837,49,40,32,68,49,67,44
838,76,72,84,86,76,76,71
839,43,41,30,45,45,65,32
840,77,78,70,81,72,77,70
841,72,72,63,78,69,75,64
842,60,58,53,65,60,70,50
843,74,16,18,55,19,9,22
844,61,53,49,69,73,62,73
845,27,18,21,50,23,25,31
846,72,70,68,80,75,74,45
847,77,79,71,80,71,77,81
848,67,54,71,84,77,57,77
849,56,50,56,64,60,60,50
850,48,51,44,43,51,24,66
851,29,21,26,45,26,37,34
852,71,69,71,72,74,76,64
853,72,73,64,68,72,73,76
854,69,69,61,77,68,73,44
855,52,47,48,62,53,41,60
856,44,37,34,61,42,53,45
857,69,71,55,74,68,69,54
858,75,76,69,73,77,70,76
859,78,19,12,55,14,18,14
860,65,63,50,73,67,72,60
861,71,70,65,72,75,74,61
862,65,62,43,80,61,69,60
863,57,51,39,70,58,66,63
864,54,47,50,74,52,32,71
865,79,79,78,82,76,80,74
866,74,15,19,56,12,14,34
867,39,33,35,60,31,41,41
868,78,77,77,86,73,78,67
869,50,48,58,54,43,70,47
870,69,64,59,83,71,63,67
871,44,29,57,66,41,72,54
872,47,39,48,62,41,65,58
873,72,66,65,82,80,64,62
874,76,16,11,53,15,16,23
875,58,50,55,77,60,60,50
