372,83,89,87,83,76
373,82,51,35,70,27
374,76,72,86,72,74
375,76,83,74,76,76
376,71,66,76,64,82
377,67,54,81,65,60
378,64,59,73,64,53
379,68,71,68,75,52
380,63,89,77,57,56
381,81,63,85,80,85
382,61,67,74,57,52
383,77,53,78,77,83
384,77,73,40,70,20
385,70,55,85,68,62
386,84,84,86,83,84
387,69,69,78,65,70
388,85,90,81,91,76
389,45,43,67,35,41
390,81,70,30,64,36
391,80,72,88,75,84
392,61,76,63,61,55
393,73,67,77,71,75
394,80,72,90,75,80
395,80,83,75,80,83
396,73,72,82,65,80
397,86,78,87,86,86
398,77,78,85,75,73
399,79,79,82,76,84
400,59,50,76,52,57
401,80,50,45,79,20
402,83,75,70,89,85
403,70,72,84,61,74
404,73,70,80,69,73
405,84,77,78,89,81
406,81,85,81,82,76
407,75,78,84,69,78
408,69,64,73,65,77
409,81,85,85,76,86
410,80,73,69,85,81
411,85,73,84,85,90
412,67,57,77,64,62
413,79,71,69,83,82
414,77,61,32,75,26
415,78,73,91,73,74
416,64,79,76,55,67
417,61,34,75,61,52
418,70,62,88,63,67
419,83,92,87,81,80
420,83,73,79,86,84
421,77,89,76,76,77
422,74,81,78,68,81
423,71,61,77,64,84
424,68,93,74,59,79
425,72,62,84,70,63
426,79,75,77,80,78
427,72,41,88,69,67
428,77,64,89,68,89
429,80,71,40,67,25
430,74,52,88,76,57
431,80,77,33,73,29
432,85,76,83,89,80
433,77,86,77,80,69
434,78,83,72,77,85
435,76,72,85,71,76
436,84,71,70,91,88
437,66,35,75,67,59
438,65,60,76,63,57
439,82,72,38,71,29
440,78,57,35,55,42
441,84,91,65,92,84
442,76,69,80,75,75
443,62,67,86,47,66
444,82,78,78,85,80
445,79,73,43,70,28
446,78,78,79,77,80
447,77,89,68,77,83
448,81,79,38,60,19
449,82,75,86,81,83
450,78,80,31,51,11
451,84,92,74,87,86
452,80,72,76,82,83
453,71,73,71,75,60
454,62,36,80,54,66
455,83,69,31,72,34
456,76,91,65,83,67
457,80,75,29,38,20
458,78,74,79,80,75
459,78,80,89,73,75
460,64,65,50,73,58
461,69,77,77,62,74
462,80,80,76,80,85
463,70,77,73,71,64
464,77,74,43,55,33
465,74,55,89,69,72
466,75,61,81,73,77
467,76,77,73,76,80
468,69,62,89,60,70
469,70,71,90,59,74
470,78,68,40,65,25
471,78,85,89,73,75
472,80,66,78,80,84
473,76,74,76,75,79
474,77,71,37,51,18
475,80,91,76,82,78
476,78,82,82,77,72
477,69,63,76,74,48
478,79,73,82,79,75
479,75,53,79,73,80
480,66,65,81,63,57
481,64,73,72,55,73
482,70,69,72,75,54
483,70,75,71,63,83
484,81,81,40,67,27
485,74,84,65,85,55
486,67,63,74,67,58
487,77,74,38,60,28
488,80,62,40,80,28
489,78,65,75,77,89
490,73,90,68,77,67
491,84,70,80,89,78
492,78,69,84,78,75
493,76,80,76,76,75
494,83,80,86,81,84
495,83,83,78,85,83
496,71,82,94,52,85
497,82,53,88,82,84
498,79,73,87,80,69
499,82,62,27,66,19
500,77,81,68,79,82
501,64,62,85,62,41
502,66,72,62,73,54
503,79,84,74,83,75
504,79,54,28,72,32
505,71,81,82,62,76
506,69,69,72,71,61
507,77,76,83,75,73
508,78,79,68,82,79
509,76,60,84,70,83
510,80,71,80,92,53
511,74,71,85,70,72
512,76,86,83,72,77
513,71,86,83,77,37
514,74,58,93,64,79
515,67,85,66,67,64
516,76,72,79,75,74
517,77,73,73,78,79
518,84,80,77,88,82
519,64,69,74,69,40
520,64,56,73,64,53
521,68,81,33,81,78
522,74,73,47,85,79
523,77,59,83,75,77
524,74,72,75,73,74
525,76,63,23,68,12
526,81,66,40,73,40
527,72,72,81,75,52
528,53,75,63,48,48
529,51,65,69,40,53
530,66,71,83,59,61
531,61,61,80,49,69
532,67,70,79,55,82
533,45,34,70,33,48
534,77,72,76,78,77
535,55,56,75,45,53
536,76,54,86,74,76
537,58,60,65,54,59
538,63,67,70,66,47
539,83,61,81,87,79
540,81,61,78,88,72
541,76,78,67,80,79
542,78,70,81,78,78
543,70,78,79,66,66
544,79,69,83,77,80
545,68,42,85,56,83
546,76,76,73,83,62
547,55,76,71,43,62
548,77,68,41,62,24
549,78,77,36,82,38
550,77,73,86,72,78
551,81,80,93,72,87
552,64,66,73,63,55
553,82,81,82,83,82
554,64,87,79,63,43
555,77,60,23,60,35
556,83,71,87,82,84
557,76,71,89,68,81
558,71,57,81,71,62
559,59,67,76,44,73
560,83,67,29,79,34
561,83,73,76,86,89
562,69,72,75,63,74
563,76,78,72,78,75
564,79,62,35,76,24
565,79,76,68,83,85
566,76,77,87,68,82
567,78,86,78,78,74
568,71,50,84,67,71
569,80,90,79,79,83
570,62,66,66,68,43
571,66,65,80,56,76
572,75,90,69,76,78
573,75,76,91,67,77
574,79,81,82,79,74
575,86,79,84,89,85
576,76,75,35,72,22
577,75,68,85,68,83
578,75,70,78,74,76
579,73,77,78,74,62
580,78,78,71,85,69
581,76,79,75,76,78
582,76,67,30,70,22
583,77,69,31,61,37
584,76,79,64,80,82
585,53,31,34,63,55
586,75,67,83,73,72
587,77,66,88,75,70
588,74,80,69,77,71
589,68,83,71,68,59
590,77,73,39,73,20
591,79,86,67,86,75
592,82,84,40,68,32
593,90,69,34,65,38
594,74,56,85,68,78
595,78,81,82,75,80
596,65,57,67,63,68
597,52,42,72,49,37
598,81,81,74,82,85
599,68,58,52,75,73
600,81,74,83,80,84
601,65,39,86,56,66
602,68,65,72,66,68
603,55,63,72,52,41
604,78,53,23,63,23
605,67,62,71,64,71
606,86,86,89,84,89
607,75,68,32,64,35
608,79,70,80,80,78
609,74,76,74,78,62
610,81,71,42,52,39
611,84,76,86,86,79
612,77,90,71,87,54
613,75,87,87,71,69
614,72,75,69,71,75
615,80,85,67,84,83
616,51,44,66,50,38
617,65,76,66,66,56
618,73,84,73,74,66
619,63,34,73,59,67
620,79,74,78,79,82
621,74,63,84,75,62
622,79,73,38,59,45
623,79,74,66,84,82
624,80,70,26,67,29
625,80,33,82,79,91
626,78,70,43,65,38
627,70,58,76,66,76
628,64,46,73,63,61
629,79,75,30,52,25
630,59,84,76,49,55
631,69,55,79,66,69
632,76,70,69,80,74
633,82,74,76,84,84
634,70,77,73,69,67
635,84,67,81,87,82
636,75,73,79,74,75
637,74,61,79,69,82
638,72,63,53,80,76
639,80,74,34,60,31
640,83,91,72,88,84
641,84,93,90,79,87
642,78,70,89,73,79
643,61,72,75,50,66
644,64,65,72,57,72
645,69,64,60,75,67
646,64,66,70,64,58
647,84,74,78,90,78
648,77,79,70,77,87
649,72,72,81,66,75
650,66,80,74,64,56
651,80,65,35,81,43
652,83,81,77,89,76
653,66,62,73,65,60
654,66,50,73,69,53
655,82,54,73,93,74
656,68,67,83,61,69
657,54,65,64,46,58
658,81,90,80,80,81
659,81,75,90,78,79
660,69,75,77,59,80
661,60,54,73,59,48
662,80,90,93,73,80
663,57,61,62,60,41
664,81,57,79,83,82
665,82,74,89,81,78
666,77,63,32,71,19
667,79,85,65,86,77
668,62,78,74,60,47
669,66,69,71,61,69
670,74,78,76,70,81
671,75,82,56,82,79
672,55,57,61,54,47
673,69,55,69,62,90
674,73,80,56,77,81
675,75,89,74,79,62
676,76,58,31,68,29
677,76,83,86,75,66
678,54,48,78,37,68
679,81,73,86,78,83
680,76,76,70,81,72
681,75,69,81,70,83
682,80,70,83,79,82
683,82,66,90,79,81
684,76,79,76,74,80
685,82,82,85,79,85
686,73,69,83,75,57
687,68,55,78,61,77
688,74,50,81,76,68
689,75,76,72,75,77
690,74,80,74,74,71
691,72,64,76,81,45
692,79,53,45,74,25
693,58,46,73,52,56
694,67,84,83,53,79
695,71,88,73,70,66
696,79,71,74,82,79
697,70,67,78,68,65
698,69,36,20,68,22
699,68,77,83,59,68
700,58,60,62,53,63
701,62,82,66,69,32
702,70,76,81,65,69
703,58,52,64,56,55
704,82,83,78,88,74
705,67,67,74,63,70
706,70,54,67,83,44
707,78,49,18,53,17
708,69,77,86,52,86
709,59,64,66,58,51
710,62,74,67,60,59
711,60,53,70,58,55
712,69,55,69,70,68
713,75,70,70,79,73
714,69,47,76,64,77
715,79,35,26,66,25
716,81,82,63,90,80
717,56,63,67,49,60
718,67,64,80,63,59
719,80,81,73,84,80
720,79,67,57,91,80
721,76,88,74,74,78
722,81,81,83,82,76
723,78,71,79,76,84
724,77,75,83,72,80
725,58,74,53,53,75
726,65,90,83,50,73
727,69,78,73,65,70
728,77,84,67,80,79
729,77,77,71,80,79
730,74,68,89,68,71
731,76,72,74,75,80
732,77,69,90,71,79
733,77,67,38,78,25
734,77,89,63,79,84
735,68,86,73,61,73
736,65,68,69,61,68
737,67,85,69,70,50
738,83,76,86,85,74
739,45,33,45,46,44
740,78,81,39,69,40
741,76,63,31,74,33
742,73,71,77,74,67
743,77,68,89,76,65
744,65,65,74,58,72
745,78,60,40,72,17
746,77,77,89,72,72
747,87,84,76,91,89
748,75,87,68,78,72
749,60,57,68,58,54
750,61,58,68,64,43
751,77,56,23,66,20
752,79,62,87,75,84
753,74,52,40,68,19
754,66,67,74,64,63
755,69,89,57,74,66
756,79,84,78,79,77
757,51,48,50,49,59
758,78,73,43,75,29
759,66,71,91,65,38
760,75,89,71,76,72
761,50,50,72,34,61
762,75,80,78,74,74
763,76,78,75,73,82
764,75,76,70,85,57
765,78,81,75,80,74
766,74,62,76,70,86
767,75,88,70,72,86
768,77,73,73,74,90
769,80,75,87,78,76
770,76,73,86,71,77
771,80,79,65,89,75
772,68,59,72,69,64
773,77,92,88,79,52
774,73,72,84,66,75
775,54,62,81,32,72
776,76,83,64,83,70
777,79,64,32,65,33
778,76,62,39,70,18
779,80,73,82,79,80
780,76,61,39,70,23
781,75,56,42,67,25
782,57,69,85,34,77
783,68,71,75,73,48
784,79,84,79,78,80
785,77,68,29,65,22
786,81,82,71,87,80
787,78,66,73,81,80
788,75,83,66,78,78
789,70,66,76,66,74
790,76,78,34,65,36
791,69,67,80,72,49
792,76,80,85,67,86
793,56,60,70,50,52
794,76,74,61,84,74
795,67,61,79,64,59
796,69,73,67,75,53
797,55,48,73,54,39
798,79,79,59,91,75
799,77,79,82,74,80
800,81,74,83,84,75
801,81,80,62,86,92
802,73,80,61,77,76
803,74,76,69,72,84
804,78,45,35,82,36
805,71,60,80,70,63
806,87,90,88,86,85
807,66,61,74,62,66
808,79,65,72,79,89
809,66,65,64,67,67
810,78,77,69,83,79
811,69,64,77,65,68
812,73,76,70,71,82
813,50,65,74,30,67
814,61,48,74,53,69
815,74,69,67,78,76
816,50,66,65,44,41
817,72,70,81,65,80
818,61,84,82,51,54
819,76,76,91,71,71
820,79,76,65,82,89
821,62,69,78,51,69
822,75,91,90,66,75
823,70,87,89,61,64
824,69,75,79,62,74
825,79,79,81,76,86
826,65,71,79,58,62
827,57,56,67,52,55
828,77,85,78,75,80
829,60,34,72,55,65
830,79,75,79,81,73
831,48,45,71,38,43
832,77,79,64,81,84
833,54,69,58,49,58
834,76,83,71,79,75
835,76,83,65,90,55
836,79,66,80,78,81
837,78,81,80,77,78
838,68,57,80,60,74
839,71,75,85,64,70
840,76,71,79,85,50
841,75,69,82,75,69
842,66,48,70,72,50
843,76,65,25,55,24
844,57,68,59,50,71
845,88,86,81,91,88
846,48,55,74,35,45
847,77,79,78,79,71
848,78,78,89,67,94
849,69,69,78,69,60
850,75,88,63,74,88
851,84,72,71,93,80
852,74,68,88,67,73
853,50,57,75,46,26
854,68,50,69,72,63
855,78,65,68,85,76
856,80,71,68,84,86
857,70,70,75,68,71
858,61,73,72,57,53
859,75,69,37,67,38
860,75,71,80,72,77
861,67,53,82,60,70
862,70,75,66,70,73
863,82,88,78,80,89
864,82,84,77,85,78
865,70,90,74,67,66
866,74,68,40,79,44
867,75,77,64,78,83
868,73,84,65,79,63
869,73,51,82,72,72
870,75,79,76,69,89
871,78,81,82,76,78
872,72,79,84,63,77
873,73,77,77,69,78
874,76,78,33,65,16
875,75,78,60,81,78
876,75,82,77,72,76
877,68,88,62,72,58
878,76,62,34,68,23
879,61,71,71,60,48
880,70,70,70,74,61
881,84,78,66,92,89
882,74,69,79,70,77
883,78,65,88,75,78
884,81,75,91,77,82
885,69,75,75,67,64
886,80,50,67,89,83
887,70,69,86,63,67
888,77,76,74,80,71
889,82,89,79,83,82
890,81,83,79,82,79
891,78,74,63,85,79
892,69,63,85,64,65
893,68,74,84,54,79
894,75,77,77,71,80
895,63,81,69,62,53
896,59,34,78,59,41
897,74,70,80,75,64
898,79,55,35,64,25
899,82,83,92,78,78
900,67,58,83,64,55
901,81,81,82,83,76
902,75,71,83,71,78
903,71,65,75,69,72
904,72,71,39,69,31
905,78,59,71,81,82
906,77,73,73,80,75
907,67,48,73,71,53
908,64,64,60,68,59
909,72,64,81,68,73
910,72,63,81,69,69
911,74,74,89,67,72
912,75,70,92,67,77
913,71,71,66,75,68
914,63,74,75,58,56
915,56,35,61,57,51
916,63,44,83,51,71
917,74,72,82,70,73
918,72,77,48,80,80
919,76,66,20,68,22
920,73,79,81,68,76
921,77,68,67,81,82
922,79,74,85,74,86
923,79,85,91,77,67
924,85,82,88,84,83
925,63,70,69,69,40
926,70,82,74,65,74
927,80,54,70,92,67
928,65,88,74,68,38
929,78,70,41,68,27
930,69,64,80,66,63
931,76,75,73,77,75
932,77,80,74,79,74
933,77,70,50,90,80
934,58,51,70,59,41
935,61,60,74,54,60
936,61,80,80,55,48
937,61,66,80,57,47
938,78,80,75,81,72
939,80,76,69,87,78
940,82,76,79,85,78
941,76,74,64,82,74
942,66,50,74,60,75
943,76,80,92,65,83
944,80,69,92,72,86
945,70,48,80,65,74
946,75,64,36,70,28
947,84,77,79,87,82
948,80,74,69,86,80
949,79,71,34,70,32
950,66,32,61,69,72
951,71,82,51,77,79
952,76,81,56,85,77
953,71,63,82,67,71
954,76,74,42,48,15
955,80,59,82,82,78
956,70,69,72,68,73
957,61,69,63,63,51
958,72,71,83,68,67
959,67,62,66,65,73
960,76,76,82,73,77
961,64,75,70,60,65
962,74,62,75,71,83
963,71,82,76,75,52
964,66,63,62,69,65
965,69,73,60,71,76
966,84,65,71,93,80
967,84,75,84,85,85
968,68,59,61,69,75
969,78,72,59,91,73
970,84,92,79,88,77
971,86,69,83,90,85
972,77,88,67,80,80
973,82,81,64,93,77
974,60,73,45,71,50
975,53,32,58,56,45
976,66,83,67,64,66
977,68,71,80,59,73
978,79,68,34,66,34
979,70,42,31,89,77
980,76,84,72,90,42
981,75,72,84,70,78
982,80,81,73,84,77
983,77,74,78,80,70
984,73,63,90,64,78
985,78,84,74,87,61
986,79,70,76,84,70
987,69,86,75,59,81
988,77,80,90,69,80
989,35,47,45,30,32
990,79,63,79,82,73
991,64,51,61,68,61
992,76,75,74,76,78
993,74,65,81,74,68
994,78,68,68,85,73
995,80,71,65,88,82
996,70,61,83,61,76
997,66,55,79,59,68
998,82,78,80,81,88
999,52,47,62,48,51
1000,62,76,64,64,53
